"type","durationMinutes","startTime","endTime","startNum","endNum","eventSalinity"
"Sub-Optimal",135.00000000177,"2018-02-05 05:16:00","2018-02-05 07:31:00",48.12937,48.12963,18.783
"Sub-Optimal",134.999999998035,"2018-02-20 04:46:00","2018-02-20 07:01:00",48.17041,48.17066,18.815
"Sub-Optimal",119.999999998254,"2018-02-23 20:31:00","2018-02-23 22:31:00",48.18042,48.18065,19.5333333333333
"Sub-Optimal",59.9999999953923,"2018-02-25 23:01:00","2018-02-26 00:01:00",48.18619,48.1863,19.97
"Sub-Optimal",254.999999996289,"2018-02-26 22:16:00","2018-02-27 02:31:00",48.18884,48.18933,17.5055555555556
"Sub-Optimal",179.999999997381,"2018-02-28 00:16:00","2018-02-28 03:16:00",48.19181,48.19215,17.6392307692308
"Sub-Optimal",60.0000000028615,"2018-03-01 02:16:00","2018-03-01 03:16:00",48.19478,48.19489,19.382
"Sub-Optimal",134.999999998035,"2018-03-02 02:16:00","2018-03-02 04:31:00",48.19752,48.19778,17.522
"Sub-Optimal",59.9999999991269,"2018-03-02 15:01:00","2018-03-02 16:01:00",48.19897,48.19909,18.384
"Sub-Optimal",119.999999998254,"2018-03-03 02:46:00","2018-03-03 04:46:00",48.20032,48.20054,17.3233333333333
"Sub-Optimal",90.0000000024249,"2018-03-03 15:31:00","2018-03-03 17:01:00",48.20177,48.20194,17.9871428571429
"Sub-Optimal",150.000000001552,"2018-03-04 03:16:00","2018-03-04 05:46:00",48.20311,48.2034,16.8281818181818
"Sub-Optimal",119.999999998254,"2018-03-04 16:01:00","2018-03-04 18:01:00",48.20457,48.2048,18.0566666666667
"Sub-Optimal",150.000000001552,"2018-03-05 03:46:00","2018-03-05 06:16:00",48.20591,48.20619,17.1472727272727
"Sub-Optimal",119.999999998254,"2018-03-05 16:46:00","2018-03-05 18:46:00",48.20739,48.20762,18.3811111111111
"Sub-Optimal",119.999999998254,"2018-03-06 04:46:00","2018-03-06 06:46:00",48.20876,48.20899,18.5311111111111
"Sub-Optimal",119.999999998254,"2018-03-06 17:46:00","2018-03-06 19:46:00",48.21025,48.21048,18.7455555555556
"Sub-Optimal",75.0000000026432,"2018-03-07 18:46:00","2018-03-07 20:01:00",48.2131,48.21324,19.435
"Sub-Optimal",225.00000000046,"2018-03-10 19:01:00","2018-03-10 22:46:00",48.22135,48.22178,18.4325
"Sub-Optimal",135.00000000177,"2018-03-11 20:01:00","2018-03-11 22:16:00",48.2242,48.22446,19.596
"Sub-Optimal",225.00000000046,"2018-03-25 19:01:00","2018-03-25 22:46:00",48.26244,48.26287,18.69625
"Sub-Optimal",165.000000001334,"2018-03-26 21:01:00","2018-03-26 23:46:00",48.26541,48.26573,18.6833333333333
"Sub-Optimal",90.0000000024249,"2018-03-27 22:46:00","2018-03-28 00:16:00",48.26835,48.26852,19.5385714285714
"Sub-Optimal",74.9999999989086,"2018-03-28 23:31:00","2018-03-29 00:46:00",48.27118,48.27132,19.2733333333333
"Sub-Optimal",314.999999999151,"2018-04-09 18:01:00","2018-04-09 23:16:00",48.30343,48.30403,13.1963636363636
"Sub-Optimal",375.000000002012,"2018-04-10 18:01:00","2018-04-11 00:16:00",48.30617,48.30688,15.9130769230769
"Sub-Optimal",224.999999996726,"2018-04-11 21:01:00","2018-04-12 00:46:00",48.30925,48.30968,18.114375
"Sub-Optimal",119.999999998254,"2018-04-12 23:01:00","2018-04-13 01:01:00",48.31222,48.31244,19.67
"Sub-Optimal",74.999999995174,"2018-04-14 00:31:00","2018-04-14 01:46:00",48.31513,48.31527,19.3616666666667
"Sub-Optimal",59.9999999953923,"2018-04-14 13:16:00","2018-04-14 14:16:00",48.31658,48.3167,19.006
"Sub-Optimal",74.9999999989086,"2018-04-15 01:01:00","2018-04-15 02:16:00",48.31792,48.31807,19.2733333333333
"Sub-Optimal",60.0000000028615,"2018-04-15 13:46:00","2018-04-15 14:46:00",48.31938,48.31949,19.15
"Sub-Optimal",134.999999998035,"2018-04-16 13:31:00","2018-04-16 15:46:00",48.32209,48.32235,17.601
"Sub-Optimal",164.999999997599,"2018-04-17 01:01:00","2018-04-17 03:46:00",48.3234,48.32372,17.1958333333333
"Sub-Optimal",300.000000003104,"2018-04-17 12:01:00","2018-04-17 17:01:00",48.32466,48.32523,14.2052380952381
"Sub-Optimal",209.999999996944,"2018-04-18 01:01:00","2018-04-18 04:31:00",48.32614,48.32654,14.7373333333333
"Sub-Optimal",330.000000002667,"2018-04-18 12:16:00","2018-04-18 17:46:00",48.32743,48.32806,14.665652173913
"Sub-Optimal",180.000000001115,"2018-04-19 02:01:00","2018-04-19 05:01:00",48.329,48.32934,18.5453846153846
"Sub-Optimal",314.999999999151,"2018-04-19 13:16:00","2018-04-19 18:31:00",48.33028,48.33088,15.7913636363636
"Sub-Optimal",300.000000003104,"2018-04-20 14:16:00","2018-04-20 19:16:00",48.33314,48.33371,16.7438095238095
"Sub-Optimal",269.999999999806,"2018-04-21 15:31:00","2018-04-21 20:01:00",48.33602,48.33653,17.0794736842105
"Sub-Optimal",254.999999996289,"2018-04-22 16:46:00","2018-04-22 21:01:00",48.3389,48.33939,17.8376470588235
"Sub-Optimal",240.000000003977,"2018-04-23 18:46:00","2018-04-23 22:46:00",48.34187,48.34232,18.5576470588235
"Sub-Optimal",299.999999999369,"2018-12-19 22:01:00","2018-12-20 03:01:00",48.99977,49.00034,16.0271428571429
"Sub-Optimal",165.000000001334,"2018-12-21 00:16:00","2018-12-21 03:01:00",49.00277,49.00308,17.4
"Sub-Optimal",164.999999997599,"2018-12-22 01:16:00","2018-12-22 04:01:00",49.00562,49.00594,17.6525
"Sub-Optimal",134.999999998035,"2018-12-25 04:01:00","2018-12-25 06:16:00",49.01416,49.01441,18.392
"Sub-Optimal",165.000000005068,"2018-12-26 04:31:00","2018-12-26 07:16:00",49.01695,49.01727,18.5041666666667
"Sub-Optimal",120.000000001988,"2018-12-27 05:16:00","2018-12-27 07:16:00",49.01978,49.02001,18.6655555555556
"Sub-Optimal",150.000000001552,"2018-12-28 06:16:00","2018-12-28 08:46:00",49.02263,49.02292,18.7263636363636
"Sub-Optimal",74.999999995174,"2018-12-29 08:01:00","2018-12-29 09:16:00",49.02557,49.02572,19.1433333333333
"Sub-Optimal",60.0000000028615,"2018-12-31 10:01:00","2018-12-31 11:01:00",49.03128,49.03139,19.722
"Sub-Optimal",225.00000000046,"2018-12-31 21:46:00","2019-01-01 01:31:00",49.03262,49.03305,18.715625
"Sub-Optimal",150.000000001552,"2019-01-01 23:31:00","2019-01-02 02:01:00",49.03556,49.03585,19.2945454545455
"Sub-Optimal",194.999999997162,"2019-01-12 05:01:00","2019-01-12 08:16:00",49.06359,49.06396,19.2985714285714
"Sub-Optimal",105.000000002207,"2019-01-21 02:31:00","2019-01-21 04:16:00",49.08796,49.08816,18.15875
"Sub-Optimal",149.999999997817,"2019-01-22 02:46:00","2019-01-22 05:16:00",49.09073,49.09101,16.5309090909091
"Sub-Optimal",119.999999998254,"2019-01-23 03:31:00","2019-01-23 05:31:00",49.09355,49.09378,18.0866666666667
"Sub-Optimal",179.999999997381,"2019-01-24 03:46:00","2019-01-24 06:46:00",49.09632,49.09666,16.2876923076923
"Sub-Optimal",194.999999997162,"2019-01-25 04:16:00","2019-01-25 07:31:00",49.09912,49.09949,16.8507142857143
"Sub-Optimal",180.000000001115,"2019-01-26 05:16:00","2019-01-26 08:16:00",49.10197,49.10231,16.6738461538462
"Sub-Optimal",180.000000001115,"2019-01-27 06:01:00","2019-01-27 09:01:00",49.1048,49.10514,17.7353846153846
"Sub-Optimal",314.999999999151,"2019-02-13 18:46:00","2019-02-14 00:01:00",49.15283,49.15343,14.3840909090909
"Sub-Optimal",119.999999998254,"2019-02-14 07:01:00","2019-02-14 09:01:00",49.15423,49.15445,18.8566666666667
"Sub-Optimal",345.000000002449,"2019-02-14 19:31:00","2019-02-15 01:16:00",49.15565,49.15631,12.7045833333333
"Sub-Optimal",75.0000000026432,"2019-02-15 09:01:00","2019-02-15 10:16:00",49.15719,49.15734,19.3966666666667
"Sub-Optimal",314.999999999151,"2019-02-15 20:46:00","2019-02-16 02:01:00",49.15854,49.15913,15.2288888888889
"Sub-Optimal",59.9999999953923,"2019-02-16 10:16:00","2019-02-16 11:16:00",49.16008,49.16019,19.124
"Sub-Optimal",329.999999995198,"2019-02-16 21:31:00","2019-02-17 03:01:00",49.16136,49.16199,14.8868181818182
"Sub-Optimal",89.9999999986903,"2019-02-17 12:01:00","2019-02-17 13:31:00",49.16302,49.16319,19.7857142857143
"Sub-Optimal",344.999999998714,"2019-02-17 22:01:00","2019-02-18 03:46:00",49.16416,49.16481,15.1191666666667
"Sub-Optimal",89.9999999986903,"2019-02-18 13:16:00","2019-02-18 14:46:00",49.1659,49.16607,19.6885714285714
"Sub-Optimal",239.999999996508,"2019-02-19 00:31:00","2019-02-19 04:31:00",49.16718,49.16764,15.46
"Sub-Optimal",164.999999997599,"2019-02-20 02:01:00","2019-02-20 04:46:00",49.17009,49.17041,16.4933333333333
"Sub-Optimal",165.000000001334,"2019-02-21 02:46:00","2019-02-21 05:31:00",49.17292,49.17323,15.9733333333333
"Sub-Optimal",164.999999997599,"2019-02-22 03:31:00","2019-02-22 06:16:00",49.17574,49.17606,16.8291666666667
"Sub-Optimal",135.00000000177,"2019-02-23 04:31:00","2019-02-23 06:46:00",49.1786,49.17885,18.483
"Sub-Optimal",60.0000000028615,"2019-02-23 18:01:00","2019-02-23 19:01:00",49.18014,49.18025,18.952
"Sub-Optimal",105.000000002207,"2019-02-24 05:31:00","2019-02-24 07:16:00",49.18145,49.18165,18.87875
"Sub-Optimal",104.999999998472,"2019-02-25 06:01:00","2019-02-25 07:46:00",49.18425,49.18445,19.91625
"Sub-Optimal",225.00000000046,"2019-02-25 18:01:00","2019-02-25 21:46:00",49.18562,49.18605,18.4425
"Sub-Optimal",75.0000000063778,"2019-02-26 06:46:00","2019-02-26 08:01:00",49.18707,49.18722,20.0233333333333
"Sub-Optimal",255.000000003758,"2019-02-26 18:46:00","2019-02-26 23:01:00",49.18844,49.18893,16.42
"Sub-Optimal",284.999999995853,"2019-02-27 19:16:00","2019-02-28 00:01:00",49.19124,49.19178,17.075
"Sub-Optimal",240.000000000242,"2019-04-08 13:31:00","2019-04-08 17:31:00",49.30017,49.30063,15.4064705882353
"Sub-Optimal",225.00000000046,"2019-04-09 01:31:00","2019-04-09 05:16:00",49.30154,49.30197,15.81125
"Sub-Optimal",434.999999997405,"2019-04-09 12:16:00","2019-04-09 19:31:00",49.30277,49.3036,10.943
"Sub-Optimal",299.999999999369,"2019-04-10 01:16:00","2019-04-10 06:16:00",49.30425,49.30482,12.66
"Sub-Optimal",420.000000001357,"2019-04-10 13:01:00","2019-04-10 20:01:00",49.3056,49.30639,10.2379310344828
"Sub-Optimal",225.00000000046,"2019-04-11 02:46:00","2019-04-11 06:31:00",49.30717,49.30759,15.838125
"Sub-Optimal",479.99999999675,"2019-04-11 13:16:00","2019-04-11 21:16:00",49.30836,49.30928,10.8324242424242
"Sub-Optimal",225.00000000046,"2019-04-12 04:01:00","2019-04-12 07:46:00",49.31005,49.31048,15.848125
"Sub-Optimal",495.000000000266,"2019-04-12 14:16:00","2019-04-12 22:31:00",49.31122,49.31216,8.71176470588235
"Sub-Optimal",164.999999997599,"2019-04-13 05:46:00","2019-04-13 08:31:00",49.31299,49.3133,14.93
"Sub-Optimal",465.000000000703,"2019-04-13 15:46:00","2019-04-13 23:31:00",49.31413,49.31501,9.46375
"Sub-Optimal",210.000000004413,"2019-04-14 06:46:00","2019-04-14 10:16:00",49.31584,49.31624,16.11
"Sub-Optimal",404.999999997841,"2019-04-14 17:46:00","2019-04-15 00:31:00",49.3171,49.31787,10.8939285714286
"Sub-Optimal",209.999999996944,"2019-04-15 08:31:00","2019-04-15 12:01:00",49.31878,49.31918,18.3533333333333
"Sub-Optimal",314.999999999151,"2019-04-15 19:16:00","2019-04-16 00:31:00",49.32001,49.32061,15.2863636363636
"Sub-Optimal",134.999999998035,"2019-04-16 22:46:00","2019-04-17 01:01:00",49.32315,49.3234,18.088
"Sub-Optimal",105.000000002207,"2019-04-18 00:01:00","2019-04-18 01:46:00",49.32603,49.32623,18.355
"Sub-Optimal",74.9999999989086,"2019-04-18 13:01:00","2019-04-18 14:16:00",49.32751,49.32766,19.015
"Sub-Optimal",59.9999999953923,"2019-04-19 14:01:00","2019-04-19 15:01:00",49.33037,49.33048,19.3533333333333
"Sub-Optimal",89.9999999986903,"2019-04-20 14:16:00","2019-04-20 15:46:00",49.33314,49.33331,18.9028571428571
"Sub-Optimal",105.000000002207,"2019-04-21 15:16:00","2019-04-21 17:01:00",49.33599,49.33619,19.40125
"Sub-Optimal",59.9999999953923,"2019-04-26 17:46:00","2019-04-26 18:46:00",49.34997,49.35009,19.666
"Sub-Optimal",375.000000002012,"2020-01-09 22:31:00","2020-01-10 04:46:00",50.05736,50.05808,15.3534615384615
"Sub-Optimal",179.999999997381,"2020-01-11 01:46:00","2020-01-11 04:46:00",50.06048,50.06082,17.0923076923077
"Sub-Optimal",314.999999999151,"2020-01-12 00:46:00","2020-01-12 06:01:00",50.0631,50.0637,14.8836363636364
"Sub-Optimal",60.0000000028615,"2020-01-12 15:01:00","2020-01-12 16:01:00",50.06473,50.06484,19.788
"Sub-Optimal",344.999999998714,"2020-01-13 01:16:00","2020-01-13 07:01:00",50.0659,50.06655,13.6770833333333
"Sub-Optimal",165.000000005068,"2020-01-13 15:01:00","2020-01-13 17:46:00",50.06747,50.06778,17.325
"Sub-Optimal",374.999999994543,"2020-01-14 01:16:00","2020-01-14 07:31:00",50.06864,50.06935,14.1080769230769
"Sub-Optimal",180.000000001115,"2020-01-14 15:46:00","2020-01-14 18:46:00",50.07029,50.07064,18.02
"Sub-Optimal",359.999999998496,"2020-01-15 02:16:00","2020-01-15 08:16:00",50.07149,50.07218,13.1932
"Sub-Optimal",150.000000001552,"2020-01-15 17:31:00","2020-01-15 20:01:00",50.07323,50.07352,17.7290909090909
"Sub-Optimal",269.999999999806,"2020-01-16 04:01:00","2020-01-16 08:31:00",50.07443,50.07494,15.6677777777778
"Sub-Optimal",165.000000005068,"2020-01-16 18:01:00","2020-01-16 20:46:00",50.07603,50.07634,19.1658333333333
"Sub-Optimal",315.000000002885,"2020-01-17 04:16:00","2020-01-17 09:31:00",50.0772,50.0778,14.7986363636364
"Sub-Optimal",285.000000003322,"2020-01-17 18:16:00","2020-01-17 23:01:00",50.0788,50.07934,16.753
"Sub-Optimal",255.000000000024,"2020-01-18 05:46:00","2020-01-18 10:01:00",50.08011,50.0806,15.3261111111111
"Sub-Optimal",240.000000000242,"2020-01-18 20:16:00","2020-01-19 00:16:00",50.08177,50.08222,16.6017647058824
"Sub-Optimal",210.000000004413,"2020-01-19 07:31:00","2020-01-19 11:01:00",50.08305,50.08345,18.8192857142857
"Sub-Optimal",315.000000002885,"2020-01-19 20:16:00","2020-01-20 01:31:00",50.08451,50.0851,16.3990909090909
"Sub-Optimal",269.999999999806,"2020-01-20 21:31:00","2020-01-21 02:01:00",50.08739,50.0879,17.5273684210526
"Sub-Optimal",119.999999998254,"2020-01-22 00:31:00","2020-01-22 02:31:00",50.09047,50.0907,18.7822222222222
"Sub-Optimal",74.9999999989086,"2020-01-23 01:46:00","2020-01-23 03:01:00",50.09335,50.0935,19.385
"Sub-Optimal",134.999999998035,"2020-01-24 01:46:00","2020-01-24 04:01:00",50.09609,50.09635,17.8
"Sub-Optimal",255.000000003758,"2020-01-25 00:46:00","2020-01-25 05:01:00",50.09872,50.0992,16.2188888888889
"Sub-Optimal",285.000000003322,"2020-01-26 00:46:00","2020-01-26 05:31:00",50.10146,50.102,16.459
"Sub-Optimal",209.999999996944,"2020-01-27 02:46:00","2020-01-27 06:16:00",50.10443,50.10482,16.44
"Sub-Optimal",135.00000000177,"2020-01-28 04:16:00","2020-01-28 06:31:00",50.10734,50.10759,18.417
"Sub-Optimal",330.000000002667,"2020-01-29 02:16:00","2020-01-29 07:46:00",50.10985,50.11048,13.224347826087
"Sub-Optimal",285.000000003322,"2020-01-29 15:01:00","2020-01-29 19:46:00",50.1113,50.11185,15.4195
"Sub-Optimal",389.999999998059,"2020-01-30 01:46:00","2020-01-30 08:16:00",50.11253,50.11327,10.1155555555556
"Sub-Optimal",300.000000003104,"2020-01-30 15:46:00","2020-01-30 20:46:00",50.11413,50.1147,14.7647619047619
"Sub-Optimal",390.000000005529,"2020-01-31 02:16:00","2020-01-31 08:46:00",50.11533,50.11607,10.0988888888889
"Sub-Optimal",359.999999998496,"2020-01-31 16:16:00","2020-01-31 22:16:00",50.11693,50.11761,13.1796
"Sub-Optimal",420.000000001357,"2020-02-01 02:16:00","2020-02-01 09:16:00",50.11807,50.11887,11.8734482758621
"Sub-Optimal",389.999999998059,"2020-02-01 16:46:00","2020-02-01 23:16:00",50.11972,50.12046,15.4855555555556
"Sub-Optimal",299.999999995634,"2020-02-02 04:01:00","2020-02-02 09:01:00",50.12101,50.12158,14.452380952381
"Sub-Optimal",360.000000002231,"2020-02-02 18:01:00","2020-02-03 00:01:00",50.1226,50.12329,12.4104
"Sub-Optimal",210.000000004413,"2020-02-03 06:01:00","2020-02-03 09:31:00",50.12397,50.12437,17.4533333333333
"Sub-Optimal",405.000000001576,"2020-02-03 18:31:00","2020-02-04 01:16:00",50.1254,50.12617,12.9860714285714
"Sub-Optimal",329.999999998932,"2020-02-04 20:31:00","2020-02-05 02:01:00",50.12837,50.129,13.5782608695652
"Sub-Optimal",255.000000003758,"2020-02-05 22:31:00","2020-02-06 02:46:00",50.13134,50.13182,16.9961111111111
"Sub-Optimal",389.999999998059,"2020-02-06 21:31:00","2020-02-07 04:01:00",50.13396,50.13471,14.5822222222222
"Sub-Optimal",180.000000001115,"2020-02-07 11:31:00","2020-02-07 14:31:00",50.13556,50.1359,17.6715384615385
"Sub-Optimal",405.000000001576,"2020-02-07 21:46:00","2020-02-08 04:31:00",50.13673,50.1375,14.1428571428571
"Sub-Optimal",209.999999996944,"2020-02-08 11:46:00","2020-02-08 15:16:00",50.13833,50.13873,18.3913333333333
"Sub-Optimal",420.000000001357,"2020-02-08 22:31:00","2020-02-09 05:31:00",50.13956,50.14036,12.1086206896552
"Sub-Optimal",180.000000001115,"2020-02-09 13:01:00","2020-02-09 16:01:00",50.14121,50.14155,15.6830769230769
"Sub-Optimal",344.999999998714,"2020-02-09 23:46:00","2020-02-10 05:31:00",50.14244,50.1431,14.5220833333333
"Sub-Optimal",150.000000001552,"2020-02-10 14:31:00","2020-02-10 17:01:00",50.14412,50.14441,18.23
"Sub-Optimal",209.999999996944,"2020-02-11 02:31:00","2020-02-11 06:01:00",50.14549,50.14589,15.032
"Sub-Optimal",89.9999999986903,"2020-02-11 16:01:00","2020-02-11 17:31:00",50.14703,50.14721,19.5428571428571
"Sub-Optimal",180.000000001115,"2020-02-12 03:31:00","2020-02-12 06:31:00",50.14835,50.14869,16.9776923076923
"Sub-Optimal",135.00000000177,"2020-02-13 04:46:00","2020-02-13 07:01:00",50.15123,50.15149,18.213
"Sub-Optimal",180.000000001115,"2020-02-16 20:31:00","2020-02-16 23:31:00",50.16125,50.16159,19.6530769230769
"Sub-Optimal",254.999999996289,"2020-02-17 20:31:00","2020-02-18 00:46:00",50.16399,50.16447,18.3405555555556
"Sub-Optimal",240.000000000242,"2020-02-18 22:01:00","2020-02-19 02:01:00",50.1669,50.16735,18.4058823529412
"Sub-Optimal",210.000000004413,"2020-04-01 18:01:00","2020-04-01 21:31:00",50.28425,50.28465,18.3
"Sub-Optimal",314.999999999151,"2020-04-02 17:16:00","2020-04-02 22:31:00",50.2869,50.2875,17.2245454545455
"Sub-Optimal",194.999999997162,"2020-04-03 20:46:00","2020-04-04 00:01:00",50.29004,50.29041,19.0135714285714
"Sub-Optimal",60.0000000028615,"2020-11-19 06:01:00","2020-11-19 07:01:00",50.9185,50.91861,19.168
"Sub-Optimal",255.000000003758,"2020-11-20 04:31:00","2020-11-20 08:46:00",50.92106,50.92155,16.975
"Sub-Optimal",329.999999995198,"2020-11-21 04:16:00","2020-11-21 09:46:00",50.92377,50.9244,16.3313043478261
"Sub-Optimal",240.000000000242,"2020-11-22 06:16:00","2020-11-22 10:16:00",50.92674,50.9272,17.4770588235294
"Sub-Optimal",104.999999994737,"2020-12-18 05:01:00","2020-12-18 06:46:00",50.99783,50.99803,19.0825
"Sub-Optimal",495.000000000266,"2020-12-21 02:16:00","2020-12-21 10:31:00",51.00574,51.00668,12.1045454545455
"Sub-Optimal",495.000000000266,"2020-12-21 16:31:00","2020-12-22 00:46:00",51.00736,51.00831,10.7211764705882
"Sub-Optimal",554.999999999393,"2020-12-22 02:16:00","2020-12-22 11:31:00",51.00848,51.00953,6.24157894736842
"Sub-Optimal",510.000000003782,"2020-12-22 17:16:00","2020-12-23 01:46:00",51.01019,51.01116,7.85228571428571
"Sub-Optimal",495.000000000266,"2020-12-23 03:31:00","2020-12-23 11:46:00",51.01136,51.0123,5.73205882352941
"Sub-Optimal",375.000000002012,"2020-12-23 18:46:00","2020-12-24 01:01:00",51.0131,51.01381,7.21230769230769
"Sub-Optimal",255.000000003758,"2020-12-24 06:46:00","2020-12-24 11:01:00",51.01447,51.01496,9.84722222222222
"Sub-Optimal",314.999999999151,"2020-12-24 20:31:00","2020-12-25 01:46:00",51.01604,51.01664,10.9422727272727
"Sub-Optimal",104.999999998472,"2020-12-25 09:31:00","2020-12-25 11:16:00",51.01752,51.01772,17.03375
"Sub-Optimal",314.999999999151,"2020-12-25 21:31:00","2020-12-26 02:46:00",51.01889,51.01949,16.0509090909091
"Sub-Optimal",285.000000003322,"2020-12-26 22:46:00","2020-12-27 03:31:00",51.02178,51.02232,17.0845
"Sub-Optimal",240.000000003977,"2020-12-27 23:31:00","2020-12-28 03:31:00",51.0246,51.02506,18.2170588235294
"Sub-Optimal",165.000000001334,"2020-12-29 01:31:00","2020-12-29 04:16:00",51.02757,51.02788,18.5391666666667
"Sub-Optimal",119.999999998254,"2020-12-30 02:31:00","2020-12-30 04:31:00",51.03042,51.03065,19.0066666666667
"Sub-Optimal",104.999999998472,"2021-01-01 04:01:00","2021-01-01 05:46:00",51.03607,51.03627,18.9075
"Sub-Optimal",74.9999999989086,"2021-01-02 04:46:00","2021-01-02 06:01:00",51.0389,51.03904,19.5966666666667
"Sub-Optimal",389.999999998059,"2021-01-04 01:46:00","2021-01-04 08:16:00",51.04404,51.04478,15.067037037037
"Sub-Optimal",180.000000001115,"2021-01-04 17:01:00","2021-01-04 20:01:00",51.04578,51.04612,19.1461538461538
"Sub-Optimal",449.999999997186,"2021-01-05 01:46:00","2021-01-05 09:16:00",51.04678,51.04763,11.9825806451613
"Sub-Optimal",299.999999999369,"2021-01-05 16:46:00","2021-01-05 21:46:00",51.04849,51.04906,15.1133333333333
"Sub-Optimal",390.000000005529,"2021-01-06 03:46:00","2021-01-06 10:16:00",51.04975,51.05049,11.5403846153846
"Sub-Optimal",344.999999998714,"2021-01-06 17:31:00","2021-01-06 23:16:00",51.05131,51.05197,14.5270833333333
"Sub-Optimal",404.999999997841,"2021-01-07 04:16:00","2021-01-07 11:01:00",51.05254,51.05331,10.8610714285714
"Sub-Optimal",389.999999998059,"2021-01-07 18:16:00","2021-01-08 00:46:00",51.05414,51.05488,12.1877777777778
"Sub-Optimal",269.999999999806,"2021-01-08 06:46:00","2021-01-08 11:16:00",51.05557,51.05608,12.7731578947368
"Sub-Optimal",419.999999997623,"2021-01-08 19:16:00","2021-01-09 02:16:00",51.05699,51.05779,12.5379310344828
"Sub-Optimal",269.999999999806,"2021-01-09 08:01:00","2021-01-09 12:31:00",51.05845,51.05896,15.0547368421053
"Sub-Optimal",375.000000002012,"2021-01-09 20:31:00","2021-01-10 02:46:00",51.05988,51.06059,13.0936
"Sub-Optimal",134.999999998035,"2021-01-10 10:46:00","2021-01-10 13:01:00",51.0615,51.06176,18.3225
"Sub-Optimal",345.000000002449,"2021-01-10 21:46:00","2021-01-11 03:31:00",51.06276,51.06342,16.0066666666667
"Sub-Optimal",210.000000000679,"2021-01-12 00:16:00","2021-01-12 03:46:00",51.06578,51.06618,16.2346666666667
"Sub-Optimal",180.000000001115,"2021-01-13 01:31:00","2021-01-13 04:31:00",51.06867,51.06901,16.3461538461538
"Sub-Optimal",194.999999993428,"2021-01-13 13:16:00","2021-01-13 16:31:00",51.07001,51.07038,14.3514285714286
"Sub-Optimal",495.000000000266,"2021-01-13 22:16:00","2021-01-14 06:31:00",51.07104,51.07198,8.45352941176471
"Sub-Optimal",269.999999999806,"2021-01-14 12:31:00","2021-01-14 17:01:00",51.07266,51.07318,10.9973684210526
"Sub-Optimal",404.999999997841,"2021-01-14 23:46:00","2021-01-15 06:31:00",51.07395,51.07472,10.6730769230769
"Sub-Optimal",225.00000000046,"2021-01-15 14:01:00","2021-01-15 17:46:00",51.07557,51.076,16.00875
"Sub-Optimal",389.999999998059,"2021-01-16 01:01:00","2021-01-16 07:31:00",51.07683,51.07757,12.6118518518519
"Sub-Optimal",180.000000001115,"2021-01-16 15:31:00","2021-01-16 18:31:00",51.07848,51.07883,18.31
"Sub-Optimal",359.999999998496,"2021-01-17 01:46:00","2021-01-17 07:46:00",51.07965,51.08034,14.4233333333333
"Sub-Optimal",120.000000001988,"2021-01-17 17:16:00","2021-01-17 19:16:00",51.08142,51.08165,19.7955555555556
"Sub-Optimal",344.999999998714,"2021-01-18 02:31:00","2021-01-18 08:16:00",51.08248,51.08314,14.8433333333333
"Sub-Optimal",330.000000002667,"2021-01-19 03:16:00","2021-01-19 08:46:00",51.0853,51.08593,15.4847619047619
"Sub-Optimal",225.00000000046,"2021-01-20 04:31:00","2021-01-20 08:16:00",51.08819,51.08861,17.55
"Sub-Optimal",134.999999998035,"2021-01-22 21:01:00","2021-01-22 23:16:00",51.09555,51.09581,19.784
"Sub-Optimal",59.9999999953923,"2021-01-23 22:16:00","2021-01-23 23:16:00",51.09843,51.09855,19.508
"Sub-Optimal",210.000000004413,"2021-02-04 05:16:00","2021-02-04 08:46:00",51.12937,51.12977,17.6573333333333
"Sub-Optimal",285.000000003322,"2021-02-04 18:01:00","2021-02-04 22:46:00",51.13082,51.13137,17.1645
"Sub-Optimal",179.999999997381,"2021-02-05 06:16:00","2021-02-05 09:16:00",51.13222,51.13256,17.6823076923077
"Sub-Optimal",314.999999999151,"2021-02-05 18:46:00","2021-02-06 00:01:00",51.13365,51.13425,15.9422727272727
"Sub-Optimal",105.000000002207,"2021-02-06 07:46:00","2021-02-06 09:31:00",51.13513,51.13533,19.8125
"Sub-Optimal",315.000000002885,"2021-02-06 19:46:00","2021-02-07 01:01:00",51.1365,51.1371,16.3036363636364
"Sub-Optimal",314.999999999151,"2021-02-07 21:01:00","2021-02-08 02:16:00",51.13939,51.13998,17.1938095238095
"Sub-Optimal",180.000000001115,"2021-02-09 00:01:00","2021-02-09 03:01:00",51.14247,51.14281,18.1508333333333
"Sub-Optimal",104.999999994737,"2021-02-10 01:16:00","2021-02-10 03:01:00",51.14535,51.14555,19.14375
"Sub-Optimal",75.0000000026432,"2021-02-11 03:01:00","2021-02-11 04:16:00",51.14829,51.14843,19.9333333333333
"Sub-Optimal",195.000000000897,"2021-02-14 03:01:00","2021-02-14 06:16:00",51.15651,51.15688,16.7471428571429
"Sub-Optimal",179.999999997381,"2021-02-14 15:01:00","2021-02-14 18:01:00",51.15788,51.15822,16.9576923076923
"Sub-Optimal",285.000000003322,"2021-02-15 02:16:00","2021-02-15 07:01:00",51.15916,51.15971,14.8755
"Sub-Optimal",180.000000001115,"2021-02-15 15:46:00","2021-02-15 18:46:00",51.1607,51.16105,17.0992307692308
